169	-198	-456	227
170	510	-443	442
171	700	-436	475
172	-172	-454	247
173	-118	-351	147
174	235	738	-791
175	-562	-355	-292
176	168	787	-676
177	293	742	-775
178	357	633	-748
179	322	789	-619
180	166	709	-774
181	-91	-299	241
182	-794	-372	-425
183	-758	-483	-539
184	-48	-364	31
185	-228	-259	94
186	637	-405	462
187	-65	-326	156
188	309	619	-623
189	-637	-463	-466
190	-87	-247	249
191	680	-569	340
192	171	610	-603
193	-581	-522	-316
194	-197	-324	247
195	-645	-455	-292
196	-693	-426	-537
197	-47	-254	166
198	-549	-314	-506
199	-218	-348	261
200	468	-544	308
201	606	-566	433
202	294	617	-594
203	-117	-357	11
204	-178	-423	20
205	-579	-526	-377
206	541	-561	397
207	-40	-282	67
208	561	-409	359
209	347	562	-574
210	-194	-400	205
211	-52	-379	152
212	-616	-541	-398
213	343	758	-589
214	240	546	-674
215	-516	-486	-307
216	675	-585	430
217	-680	-317	-375
218	147	650	-684
219	-215	-389	46
220	298	528	-635
221	-733	-310	-491
222	-540	-510	-473
223	-547	-536	-557
224	-144	-280	44
225	505	-439	280
226	-35	-452	182
227	-294	-234	189
228	151	604	-571
229	-192	-245	153
230	-668	-319	-393
231	701	-551	420
232	198	643	-732
233	240	522	-601
234	-268	-215	28
235	-643	-312	-376
236	-230	-210	-6
237	319	542	-753
238	-729	-554	-463
239	-787	-532	-556
240	-45	-410	267
241	535	-606	282
242	233	624	-762
243	544	-554	499
244	-200	-310	77
245	-265	-396	207
246	464	-420	304
247	326	711	-790
248	564	-640	420
249	658	-366	493
250	189	644	-726
251	-244	-400	155
252	677	-529	482
253	386	529	-727
254	-551	-490	-419
255	-242	-327	44
256	-209	-231	203
257	-617	-458	-494
258	-626	-331	-538
259	467	-604	455
260	-711	-377	-312
261	-595	-506	-502
262	548	-487	395
263	237	548	-679
264	-242	-487	137
265	-773	-399	-310
266	-770	-327	-489
267	147	607	-702
268	-544	-307	-540
269	196	724	-708
270	478	-406	367
271	377	782	-646
272	663	-609	398
273	-141	-214	194
274	381	735	-795
275	-146	-487	149
276	-228	-340	43
277	-91	-285	160
278	321	711	-658
279	474	-581	448
280	303	723	-584
281	-77	-383	10
282	-637	-565	-489
283	248	769	-792
284	309	717	-721
285	148	631	-611
286	639	-635	389
287	271	594	-666
288	387	646	-756
289	664	-402	466
290	294	525	-619
291	561	-369	366
292	-788	-502	-504
293	-88	-382	36
294	-625	-421	-523
295	-711	-505	-473
296	-699	-325	-447
297	267	785	-830
298	555	-451	255
299	492	-637	463
300	658	-582	389
301	531	-602	264
302	-681	-334	-370
303	436	-387	520
304	-252	-426	77
305	-670	-471	-436
306	133	782	-680
307	356	631	-747
308	490	-478	262
309	166	781	-788
310	-789	-411	-443
311	-183	-230	26
312	358	678	-756
313	217	571	-605
314	-310	-299	245
315	-518	-576	-466
316	-63	-291	58
317	199	723	-586
318	-516	-560	-512
319	-225	-443	117
320	286	679	-828
321	284	749	-677
322	-540	-514	-359
323	-86	-222	28
324	124	571	-756
325	-279	-250	209
326	-196	-318	221
327	684	-414	342
328	-607	-552	-322
329	-48	-415	205
330	-672	-537	-496
331	-532	-307	-294
332	-633	-510	-433
333	-67	-251	76
334	-237	-372	190
335	276	578	-669
336	684	-377	450
337	-521	-453	-495
338	570	-463	297
339	247	769	-575
340	154	604	-763
341	-611	-584	-334
342	-615	-328	-319
343	-540	-413	-404
344	-71	-456	51
345	225	580	-822
346	703	-476	249
347	230	658	-705
348	-95	-243	2
349	174	532	-580
350	616	-575	313
351	-267	-314	201
352	-223	-231	220
353	-48	-376	238
354	-168	-388	33
355	610	-538	458
356	234	580	-679
357	-216	-226	268
358	-706	-418	-362
359	-58	-352	190
360	-60	-468	34
361	707	-465	313
362	571	-411	265
363	-147	-379	23
364	-647	-314	-436
365	-307	-405	151
366	-200	-345	49
367	149	662	-709
368	-699	-479	-478
369	-673	-488	-331
370	-307	-240	227
371	-238	-331	142
372	571	-472	277
373	-146	-290	6
374	-721	-418	-450
375	-312	-332	227
376	354	518	-778
377	-75	-273	204
378	452	-425	358
379	-233	-237	-11
380	273	739	-646
381	146	637	-596
382	119	544	-712
383	-633	-462	-550
384	-199	-250	265
385	568	-587	397
386	-242	-240	169
387	-118	-399	159
388	-731	-560	-511
389	542	-631	381
390	332	734	-636
391	-190	-358	228
392	562	-544	289
393	263	623	-636
394	233	774	-653
395	-539	-510	-552
396	-623	-341	-285
397	-659	-526	-378
398	219	563	-634
399	-643	-337	-420
400	-297	-445	87
401	-632	-519	-558
402	-707	-497	-295
403	-643	-355	-462
404	587	-641	266
405	-121	-466	209
406	285	629	-660
407	-753	-309	-543
408	620	-495	351
409	226	634	-635
410	-635	-530	-343
411	676	-613	276
412	673	-412	296
413	-682	-461	-428
414	342	754	-702
415	-49	-260	118
416	649	-377	303
417	-140	-449	-3
418	608	-417	437
419	345	533	-728
420	580	-581	351
421	553	-537	476
422	643	-453	318
423	-259	-420	130
424	248	739	-728
425	-124	-246	54
426	273	699	-557
427	-708	-515	-494
428	427	-449	459
429	155	784	-794
430	175	640	-829
431	301	536	-658
432	179	677	-719
433	192	707	-586
434	430	-585	378
435	319	737	-820
436	384	745	-716
437	508	-618	388
438	456	-509	472
439	-664	-453	-476
440	202	732	-590
441	220	685	-782
442	219	620	-599
443	614	-455	479
444	523	-601	277
445	-167	-388	222
446	-749	-348	-340
447	294	594	-750
448	-218	-390	263
449	-787	-570	-383
450	-66	-326	159
451	-194	-414	83
452	286	657	-750
453	160	603	-697
454	-62	-287	247
455	251	640	-560
456	504	-559	375
457	347	676	-566
458	-296	-220	145
459	560	-568	323
460	356	641	-776
461	641	-468	471
462	-762	-524	-469
463	-107	-316	214
464	574	-532	336
465	-632	-393	-313
466	570	-609	246
467	681	-539	436
468	-114	-327	236
469	183	636	-630
470	435	-526	279
471	541	-525	448
472	268	694	-631
473	-142	-463	66
474	443	-587	481
475	-672	-461	-341
476	-142	-465	220
477	310	749	-682
478	-676	-494	-323
479	570	-389	457
480	451	-532	482
481	-139	-254	105
482	451	-536	487
483	533	-532	484
484	-624	-523	-363
485	-223	-373	195
486	442	-524	281
487	-577	-526	-499
488	-781	-359	-527
489	237	606	-761
490	361	658	-723
491	-130	-245	39
492	293	592	-624
493	-656	-514	-402
494	-58	-459	33
495	359	781	-776
496	618	-560	381
497	-129	-442	46
498	-164	-355	31
499	-544	-570	-530
500	-300	-217	261
501	656	-386	438
502	-781	-576	-390
503	179	763	-729
504	-658	-320	-499
505	597	-602	455
506	-251	-257	160
507	-101	-367	193
508	148	561	-725
509	-303	-361	251
510	-253	-272	97
511	-311	-267	148
512	-752	-431	-560
513	295	596	-568
514	-599	-558	-520
515	-727	-312	-420
516	613	-539	252
517	-233	-466	151
518	498	-614	288
519	-212	-370	248
520	-734	-536	-505
521	552	-619	468
522	-227	-341	95
523	477	-481	376
524	299	535	-642
525	583	-384	379
526	-179	-421	140
527	596	-368	384
528	-707	-441	-356
529	535	-635	447
530	359	701	-752
531	-120	-210	34
532	-659	-309	-290
533	-573	-365	-551
534	539	-578	392
535	-168	-212	54
536	504	-517	287
537	329	555	-591
538	-228	-256	207
539	-629	-553	-413
540	-272	-411	135
541	703	-433	395
542	657	-602	472
543	442	-436	275
544	132	700	-683
545	-627	-496	-416
546	315	785	-768
547	505	-413	503
548	656	-571	356
549	-781	-510	-494
550	359	772	-823
551	-71	-376	230
552	-712	-476	-335
553	698	-574	420
554	-737	-423	-555
555	-580	-579	-291
556	-220	-246	34
557	172	749	-650
558	566	-597	246
559	-39	-293	218
560	-284	-248	43
561	565	-597	408
562	-58	-393	251
563	-552	-560	-364
564	-197	-266	163
565	693	-596	381
566	-712	-484	-321
567	617	-476	368
568	-635	-391	-456
569	-291	-286	244
570	-516	-424	-343
571	167	759	-652
572	-618	-516	-360
573	609	-632	274
574	-715	-331	-436
575	-679	-426	-297
576	-142	-279	95
577	589	-515	313
578	-552	-337	-460
579	-208	-275	-4
580	545	-489	446
581	-58	-338	27
582	598	-610	337
583	-127	-391	119
584	136	622	-793
585	-662	-492	-353
586	-674	-555	-502
587	108	776	-728
588	439	-462	384
589	-741	-466	-386
590	587	-427	448
591	224	517	-649
592	541	-451	298
593	491	-568	508
594	315	775	-617
595	664	-604	454
596	372	571	-608
597	138	527	-719
598	-601	-582	-489
599	-69	-309	187
600	-606	-345	-497
601	677	-447	322
602	-576	-472	-330
603	-600	-571	-508
604	-197	-255	217
605	-645	-388	-484
606	323	640	-616
607	522	-430	517
608	573	-628	341
609	129	636	-571
610	-559	-575	-302
611	378	773	-791
612	-132	-350	82
613	-530	-319	-428
614	-602	-511	-532
615	689	-564	373
616	-754	-558	-440
617	-584	-486	-330
618	446	-639	426
619	322	681	-596
620	507	-617	429
621	672	-443	424
622	295	748	-583
623	557	-435	413
624	443	-366	521
625	515	-482	307
626	468	-629	294
627	281	548	-775
628	-185	-410	1
629	626	-466	434
630	515	-466	390
631	-147	-306	237
632	-549	-408	-344
633	606	-596	459
634	-552	-487	-387
635	679	-419	330
636	-217	-452	166
637	-744	-410	-327
638	-116	-400	85
639	-198	-334	157
640	-158	-400	119
641	372	520	-621
642	136	736	-691
643	497	-560	378
644	-684	-380	-533
645	-231	-248	113
646	309	529	-811
647	-106	-366	23
648	-228	-485	123
649	-555	-480	-414
650	-206	-370	-2
651	447	-437	354
652	-726	-531	-495
653	293	556	-666
654	-692	-557	-423
655	273	666	-647
656	545	-453	355
657	-259	-260	94
658	323	776	-816
659	-601	-454	-298
660	233	545	-608
661	649	-517	356
662	-632	-414	-417
663	-736	-310	-284
664	448	-440	493
665	186	756	-706
666	669	-417	456
667	-289	-271	138
668	570	-573	472
669	428	-469	520
670	-125	-438	137
671	-606	-494	-361
672	554	-373	520
673	236	660	-724
674	-715	-495	-429
675	177	762	-632
676	-141	-349	183
677	644	-560	286
678	620	-519	450
679	-121	-264	163
680	-705	-539	-341
681	203	700	-650
682	-39	-318	198
683	-740	-558	-438
684	484	-362	487
685	618	-639	259
686	545	-417	477
687	-543	-566	-371
688	-274	-225	206
689	-530	-362	-492
690	-520	-323	-497
691	-639	-496	-460
692	-608	-474	-428
693	196	701	-572
694	-55	-391	77
695	273	635	-728
696	277	736	-691
697	-555	-389	-308
698	-73	-412	63
699	530	-539	395
700	225	610	-588
701	-40	-244	246
702	363	716	-785
703	532	-572	400
704	-61	-368	108
705	193	719	-772
706	118	587	-820
707	291	691	-767
708	-531	-394	-449
709	-146	-221	16
710	437	-572	276
711	-125	-356	209
712	273	609	-751
713	584	-596	423
714	499	-639	429
715	-311	-209	-5
716	342	566	-762
717	350	788	-775
718	-67	-452	72
719	-649	-387	-382
720	112	607	-761
721	-791	-557	-344
722	585	-582	503
723	-718	-324	-288
724	221	541	-673
725	-36	-217	243
726	-162	-221	142
727	-711	-535	-540
728	461	-535	517
729	454	-606	283
730	466	-376	300
731	-41	-389	60
732	278	753	-706
733	-552	-479	-310
734	-296	-427	68
735	240	516	-729
736	361	576	-777
737	264	708	-752
738	-578	-323	-533
739	148	628	-653
740	170	535	-583
741	-615	-350	-504
742	115	762	-692
743	562	-459	436
744	-738	-390	-474
745	174	732	-572
746	-786	-332	-506
747	297	594	-669
748	-72	-443	202
749	-734	-459	-403
750	152	541	-780
751	-787	-340	-366
752	359	626	-801
753	687	-384	521
754	642	-519	438
755	283	719	-674
756	175	680	-680
757	160	666	-781
758	-109	-241	264
759	-667	-405	-520
760	429	-400	474
761	-733	-477	-472
762	-182	-271	77
763	568	-606	303
764	295	721	-749
765	561	-397	379
766	674	-641	466
767	-221	-265	198
768	-91	-284	139
769	209	517	-782
770	-691	-548	-336
771	243	633	-833
772	330	689	-618
773	214	670	-725
774	228	574	-734
775	-519	-330	-391
776	204	563	-792
777	-139	-420	78
778	-294	-354	65
779	636	-553	290
780	672	-411	518
781	506	-558	502
782	-578	-586	-320
783	207	515	-630
784	168	515	-578
785	-721	-540	-395
786	386	557	-628
787	-784	-492	-349
788	110	786	-796
789	-266	-426	127
790	650	-546	399
791	-791	-478	-514
792	-667	-318	-304
793	-235	-426	113
794	-46	-435	-5
795	570	-609	270
796	697	-593	270
797	-643	-316	-483
798	184	752	-799
799	369	736	-786
800	255	701	-704
801	374	559	-778
802	-757	-331	-421
803	558	-581	503
804	-287	-467	11
805	-43	-410	229
806	-634	-365	-374
807	507	-384	496
808	-296	-257	74
809	-737	-398	-403
810	-43	-271	204
811	173	618	-701
812	-786	-326	-475
813	579	-613	304
814	-164	-302	3
815	-672	-338	-535
816	634	-461	385
817	-726	-392	-296
818	-307	-243	84
819	-603	-446	-294
820	-604	-361	-447
821	288	530	-730
822	246	735	-804
823	269	659	-790
824	646	-495	523
825	348	715	-665
826	-73	-360	70
827	-755	-404	-308
828	693	-381	454
829	221	792	-680
830	-602	-345	-462
831	-685	-415	-343
832	621	-412	253
833	359	680	-612
834	664	-452	321
835	255	745	-829
836	-90	-256	-9
837	380	583	-812
838	-67	-212	265
839	-675	-504	-551
840	640	-596	431
841	-250	-438	139
842	204	761	-703
843	355	681	-686
844	-638	-354	-296
845	499	-466	416
846	-643	-402	-536
847	-243	-389	220
848	-312	-406	77
849	130	551	-803
850	159	625	-733
851	-540	-541	-477
852	252	615	-754
853	470	-466	276
854	674	-382	306
855	482	-366	505
856	359	561	-800
857	-244	-437	99
858	547	-490	471
859	-101	-230	153
860	517	-629	245
861	-279	-424	80
862	-151	-336	253
863	-197	-416	128
864	-241	-458	42
865	-153	-255	35
866	-616	-436	-512
867	215	741	-594
868	-691	-385	-505
869	443	-520	499
870	665	-447	451
871	279	531	-622
872	161	771	-713
873	521	-641	256
874	-680	-312	-320
875	-756	-330	-495
876	-263	-436	112
877	335	555	-626
878	600	-474	294
879	-114	-402	65
880	-674	-410	-509
881	-732	-582	-353
882	242	717	-702
883	691	-391	471
884	-783	-388	-399
885	-526	-458	-509
886	-770	-397	-373
887	-691	-428	-433
888	495	-437	429
889	-227	-237	167
890	621	-628	284
891	-542	-456	-380
892	-149	-237	203
893	632	-493	257
894	483	-532	495
895	198	544	-767
896	-113	-341	93
897	-148	-447	191
898	-614	-320	-343
899	253	781	-716
900	354	754	-761
901	270	710	-642
902	647	-381	421
903	299	757	-755
904	-697	-348	-354
905	-176	-271	217
906	455	-376	269
907	-528	-441	-354
908	679	-484	289
909	-759	-421	-450
910	671	-575	254
911	595	-376	443
912	-579	-346	-418
913	-171	-285	199
914	-624	-553	-327
915	-129	-409	51
916	-94	-327	220
917	-523	-548	-539
918	165	541	-566
919	-35	-219	186
920	136	517	-597
921	-658	-331	-416
922	-575	-420	-325
923	-67	-227	83
924	181	602	-597
925	243	628	-829
926	356	653	-666
927	233	746	-738
928	-260	-326	159
929	318	755	-780
930	553	-594	457
931	-295	-350	134
932	221	614	-791
933	-575	-402	-509
934	-655	-415	-469
935	175	591	-714
936	-795	-415	-299
937	-584	-579	-331
938	199	610	-785
939	-630	-306	-549
940	-516	-329	-459
941	645	-589	486
942	-539	-420	-336
943	636	-556	349
944	370	669	-664
945	540	-519	387
946	-670	-351	-545
947	193	527	-701
948	478	-519	424
949	231	702	-634
950	-791	-306	-328
951	-741	-463	-543
952	539	-450	435
953	-789	-562	-435
954	160	719	-636
955	-691	-564	-554
956	-742	-428	-480
957	-712	-375	-316
958	127	716	-725
959	153	608	-614
960	-516	-485	-459
961	572	-607	418
962	-206	-438	210
963	-783	-357	-305
964	286	632	-712
965	-117	-271	43
966	-614	-373	-281
967	125	777	-623
968	442	-583	409
969	233	551	-687
970	334	603	-681
971	-65	-484	240
972	141	716	-697
973	244	611	-569
974	381	735	-667
975	-303	-225	-12
976	461	-627	299
977	-735	-496	-512
978	316	582	-749
979	298	657	-730
980	-709	-363	-494
981	-47	-361	255
982	316	745	-799
983	565	-398	461
984	188	593	-662
985	-91	-470	98
986	530	-588	447
987	-556	-569	-375
988	317	720	-622
989	-534	-431	-332
990	-66	-313	214
991	138	703	-668
992	348	745	-557
993	-550	-395	-336
994	232	629	-655
995	678	-637	438
996	-612	-354	-337
997	163	690	-665
998	-650	-405	-382
999	-700	-344	-387
1000	147	779	-715
1001	-32	-356	143
1002	-256	-410	197
1003	-784	-534	-508
1004	-574	-358	-468
1005	598	-494	306
1006	588	-606	261
1007	237	642	-604
1008	567	-527	504
1009	-618	-407	-301
1010	441	-375	249
1011	-81	-364	17
1012	326	743	-831
1013	-686	-573	-486
1014	384	592	-816
1015	241	523	-797
1016	-632	-369	-302
1017	275	589	-793
1018	-122	-314	34
1019	-550	-423	-454
1020	-743	-369	-409
1021	-547	-417	-534
1022	239	554	-636
1023	657	-521	523
1024	-687	-321	-455
1025	-90	-215	106
1026	624	-558	309
1027	443	-520	395
1028	-726	-388	-285
1029	592	-439	330
1030	625	-593	252
1031	246	778	-555
1032	-608	-573	-283
1033	379	732	-788
1034	535	-539	300
1035	-758	-336	-327
1036	-198	-343	229
1037	190	558	-822
1038	-770	-406	-337
1039	-714	-556	-418
1040	697	-436	458
1041	-712	-322	-320
1042	517	-494	318
1043	584	-453	417
1044	305	781	-558
1045	-649	-578	-318
1046	-240	-328	37
1047	-131	-222	214
1048	427	-584	506
1049	664	-606	270
1050	-748	-537	-324
1051	279	564	-607
1052	-686	-318	-381
1053	-64	-252	48
1054	-155	-229	128
1055	353	624	-788
1056	-654	-400	-337
1057	322	720	-677
1058	-682	-540	-289
1059	436	-503	427
1060	-55	-383	133
1061	-703	-583	-311
1062	704	-392	404
1063	-88	-468	248
1064	-39	-300	224
1065	-254	-359	165
1066	-38	-356	139
1067	-603	-312	-325
1068	478	-538	443
1069	121	590	-584
1070	-148	-359	168
1071	231	574	-634
1072	329	756	-668
1073	511	-378	362
1074	-784	-409	-441
1075	558	-497	321
1076	-115	-318	106
1077	114	717	-796
1078	465	-413	327
1079	524	-519	310
1080	-679	-506	-312
1081	694	-460	428
1082	542	-563	490
1083	678	-466	418
1084	-169	-382	186
1085	336	734	-829
1086	584	-639	249
1087	-748	-571	-304
1088	661	-627	510
1089	570	-512	275
1090	570	-483	429
1091	-130	-309	143
1092	530	-552	401
1093	686	-408	422
1094	-763	-451	-325
1095	430	-424	255
1096	-206	-433	63
1097	117	532	-688
1098	537	-577	394
1099	-656	-489	-424
1100	688	-561	409
1101	373	533	-800
1102	-576	-358	-456
1103	429	-369	294
1104	-260	-292	94
1105	-760	-420	-519
1106	-134	-259	178
1107	-720	-315	-549
1108	-626	-554	-345
1109	-159	-359	196
1110	598	-599	253
1111	637	-560	522
1112	527	-384	502
1113	-312	-256	61
1114	629	-457	243
1115	546	-363	471
1116	300	558	-671
1117	427	-613	348
1118	583	-565	296
1119	-730	-541	-306
1120	-542	-521	-511
1121	-656	-488	-317
1122	-710	-467	-403
1123	292	523	-822
1124	470	-479	499
1125	-283	-411	167
1126	-254	-344	235
1127	339	703	-740
1128	-531	-369	-349
1129	472	-617	313
1130	138	541	-595
1131	-229	-343	65
1132	326	587	-593
1133	262	781	-785
1134	-78	-242	72
1135	131	661	-832
1136	-151	-277	114
1137	-87	-242	143
1138	-542	-494	-474
1139	-205	-401	78
1140	-213	-340	258
1141	-691	-364	-517
1142	229	604	-712
1143	584	-418	278
1144	-261	-437	47
1145	496	-527	248
1146	287	740	-805
1147	-120	-280	21
1148	629	-559	426
1149	-540	-340	-327
1150	460	-568	390
1151	-708	-502	-554
1152	549	-601	323
1153	-545	-325	-440
1154	-292	-237	197
1155	-654	-439	-504
1156	310	538	-773
1157	661	-612	356
1158	504	-540	460
1159	-64	-398	252
1160	155	562	-647
1161	-607	-491	-381
1162	241	641	-652
1163	584	-507	452
1164	-720	-385	-459
1165	-723	-501	-539
1166	-35	-416	117
1167	560	-567	314
1168	-713	-509	-408
1169	-551	-459	-343
1170	-723	-494	-520
1171	-535	-326	-299
1172	-640	-586	-466
1173	300	667	-654
1174	624	-516	488
1175	589	-495	412
1176	-271	-276	-4
1177	444	-469	412
1178	-58	-315	190
1179	-615	-568	-436
1180	329	576	-729
1181	-46	-237	153
1182	-526	-318	-481
1183	288	531	-732
1184	231	637	-612
1185	-724	-324	-397
1186	529	-468	378
1187	-738	-513	-377
1188	273	647	-665
1189	-171	-302	242
1190	574	-566	449
1191	-266	-469	3
1192	-109	-457	121
1193	460	-495	435
1194	-646	-425	-488
1195	-671	-332	-456
1196	284	719	-815
1197	258	585	-805
1198	525	-533	422
1199	-302	-363	125
1200	-48	-361	155
1201	645	-610	522
1202	308	741	-721
1203	-236	-243	48
1204	633	-577	495
1205	-185	-416	-6
1206	340	744	-606
1207	217	700	-808
1208	468	-413	281
1209	165	565	-731
1210	-676	-492	-460
1211	565	-509	263
1212	428	-616	512
1213	-32	-229	18
1214	-266	-426	111
1215	-740	-457	-326
1216	-77	-220	261
1217	486	-490	316
1218	154	666	-800
1219	686	-415	388
1220	-703	-479	-477
1221	-724	-503	-308
1222	517	-485	506
1223	-83	-249	149
1224	-251	-416	59
1225	-184	-273	202
1226	607	-583	455
1227	-707	-384	-490
1228	-692	-340	-354
1229	-721	-531	-497
1230	536	-411	387
1231	508	-635	247
1232	-310	-333	148
1233	-150	-339	122
1234	587	-546	299
1235	-759	-466	-365
1236	-117	-420	86
1237	-552	-486	-522
1238	-608	-543	-534
1239	583	-460	361
1240	186	616	-671
1241	-707	-478	-286
1242	-726	-581	-462
1243	-220	-463	232
1244	-718	-424	-340
1245	510	-603	477
1246	-230	-402	265
1247	507	-405	251
1248	124	585	-748
1249	-576	-427	-455
1250	230	723	-771
1251	590	-622	271
1252	625	-453	451
1253	293	554	-704
1254	682	-373	423
1255	-738	-450	-379
1256	633	-485	260
1257	524	-401	254
1258	-119	-441	164
1259	-515	-518	-320
1260	292	620	-722
1261	-592	-464	-367
1262	447	-457	432
1263	432	-618	457
1264	-545	-530	-363
1265	-569	-357	-477
1266	473	-641	287
1267	-688	-366	-334
1268	-787	-528	-435
1269	539	-518	375
1270	-35	-370	225
1271	-721	-354	-281
1272	271	666	-773
1273	-757	-516	-345
1274	339	578	-733
1275	-554	-528	-299
1276	365	780	-764
1277	307	540	-569
1278	384	595	-639
1279	693	-569	426
1280	-60	-225	260
1281	-715	-316	-291
1282	-771	-413	-331
1283	190	584	-741
1284	-93	-308	7
1285	-118	-430	249
1286	273	663	-696
1287	-298	-361	97
1288	-79	-299	30
1289	245	575	-739
1290	675	-543	343
1291	665	-503	346
1292	-97	-336	197
1293	469	-593	435
1294	-576	-513	-409
1295	449	-421	408
1296	313	696	-834
1297	-277	-313	18
1298	-55	-249	239
1299	-210	-488	264
1300	299	695	-802
1301	-670	-403	-498
1302	-70	-279	52
1303	223	614	-629
1304	-686	-464	-559
1305	508	-383	477
1306	-778	-435	-493
1307	-659	-404	-527
1308	384	541	-827
1309	686	-544	323
1310	533	-469	434
1311	-53	-217	167
1312	314	612	-752
1313	239	517	-700
1314	524	-433	250
1315	-544	-487	-351
1316	448	-474	304
1317	369	766	-781
1318	-62	-282	212
1319	-143	-431	136
1320	599	-406	245
1321	223	554	-608
1322	-212	-263	74
1323	305	670	-705
1324	-780	-549	-369
1325	-672	-343	-324
1326	-41	-468	180
1327	321	717	-726
1328	639	-580	344
1329	200	576	-624
1330	322	710	-724
1331	552	-552	263
1332	193	676	-834
1333	-639	-506	-406
1334	-303	-373	39
1335	608	-621	446
1336	655	-475	455
1337	-568	-307	-534
1338	-725	-573	-377
1339	-149	-456	72
1340	-186	-439	57
1341	614	-637	283
1342	123	725	-714
1343	-83	-443	252
1344	-624	-541	-501
1345	-143	-280	267
1346	665	-447	432
1347	279	532	-771
1348	313	722	-576
1349	-744	-398	-386
1350	-252	-435	118
1351	633	-594	385
1352	-162	-369	215
1353	579	-590	455
1354	-77	-241	10
1355	-779	-492	-491
1356	240	637	-615
1357	-274	-330	209
1358	354	558	-606
1359	-84	-374	53
1360	-33	-473	77
1361	-220	-406	23
1362	594	-424	418
1363	-167	-279	29
1364	261	520	-660
1365	554	-417	388
1366	-644	-499	-442
1367	271	562	-767
1368	117	760	-709
1369	-524	-516	-476
1370	-133	-233	107
1371	-568	-500	-470
1372	-92	-351	128
1373	469	-477	365
1374	130	657	-827
1375	-541	-506	-389
1376	-81	-272	208
1377	116	667	-794
1378	-195	-460	35
1379	149	571	-665
1380	158	736	-764
1381	-124	-380	41
1382	698	-583	443
1383	-247	-404	158
1384	225	656	-575
1385	-697	-454	-402
1386	157	641	-777
1387	-93	-347	221
1388	-236	-356	160
1389	-722	-483	-437
1390	-217	-382	181
1391	-566	-404	-294
1392	527	-452	499
1393	454	-602	362
